-4.8967,8.4304,7.3136,5.1696,-1.7504,4.218,-7.4336,-7.3221
-6.8711,1.2579,-8.0695,-2.9785,4.4586,-1.9527,-8.6992,-7.2868
0.7707,-5.2757,-2.1498,9.109,-5.2478,-5.084,3.959,-2.3795
-9.5182,0.688,-8.876,-3.2497,2.6862,-2.2229,-8.9803,-4.8473
-0.859,-6.2674,-4.242,8.8745,-3.0022,-3.9186,-1.9097,8.3932
-9.5606,1.5623,-9.0199,-1.4878,1.9131,-0.6947,-7.831,-6.3215
-1.6123,-7.2942,-4.6074,8.1644,-2.9964,-4.8644,-2.6487,6.9282
-8.6706,0.0633,-2.5551,-4.7223,-8.1451,0.2976,5.5734,-3.4938
-8.1411,-1.4142,-3.2872,-6.1114,-9.213,2.833,2.8909,-2.9007
-3.6424,7.0324,4.6652,9.6801,-6.5353,-6.8403,8.4449,-8.9787
-3.3954,7.5195,4.9746,4.3728,0.183,6.445,-5.6433,-6.4908
-1.2678,2.8348,-9.4897,-5.7679,-0.9678,-8.7092,-10.1768,-7.6882
-7.7271,0.3068,-4.2946,-2.1796,-10.0833,1.4022,3.9213,-1.5627
-9.8949,0.771,-7.9251,-2.0904,3.6903,-1.0982,-9.8125,-5.117
-4.8445,8.7253,6.8698,8.3669,-5.0708,-9.3228,8.8516,-7.568
-1.192,2.2348,-8.0044,-4.7698,2.1408,-10.9197,-8.0534,-9.1885
-7.1548,0.76,-10.1743,-0.915,4.859,-1.2243,-6.9015,-5.3938
-4.2172,7.9392,6.2413,5.3842,-1.7139,7.422,-4.411,-8.5835
-8.4263,-0.2513,-7.4787,-4.0501,4.3578,-2.6195,-9.5895,-6.1837
-0.5302,4.7934,-7.603,-5.8319,0.9097,-8.7248,-8.2257,-9.0433
-2.5959,7.0766,4.8044,9.642,-6.4562,-8.7067,7.866,-9.5613
-8.3445,2.1036,-9.049,-3.4804,4.4197,-1.4909,-8.9506,-6.9127
-1.8682,3.0746,-5.6436,-4.2693,-0.5379,-7.1339,-8.9172,-8.0876
-4.5999,10.1356,6.2307,9.1527,-6.5033,-7.0692,6.176,-7.0656
-0.2696,-9.7068,-2.9388,8.7232,-3.911,-5.6476,-2.7409,6.3514
-0.565,-4.9154,-3.584,8.6634,-6.6855,-4.6134,3.4677,-3.9544
-8.6812,0.4302,-8.0031,-2.5005,3.4361,-2.0351,-10.3102,-6.7899
-6.8925,0.3172,-4.2074,-3.1514,-10.114,1.8451,4.8691,-2.3669
-0.1673,4.7046,-8.6083,-6.7375,2.3784,-9.1462,-7.7292,-8.4306
-0.3582,-5.2073,-2.739,8.5763,-5.0063,-6.3628,4.3204,-4.1319
-5.9052,0.3146,-3.6131,-2.8066,-9.8861,-0.159,4.7813,-1.5754
-7.4062,0.8658,-3.0997,-4.5157,-9.3426,1.3635,5.9971,-0.9188
-3.4621,5.5452,6.4602,4.3899,0.3945,9.582,-4.4093,-7.7859
-3.0874,9.973,6.2658,10.0516,-6.057,-8.4422,8.6172,-8.0489
-0.9508,3.1537,-8.4957,-6.0868,0.983,-8.7048,-7.7233,-9.9165
-0.8407,-4.9803,-1.7868,8.4829,-6.3273,-4.3794,0.8142,-3.3806
-1.0681,-9.4894,-3.2668,8.7941,-4.6507,-3.7861,-0.8128,7.9884
-3.9915,8.0089,4.9647,4.1566,0.4003,6.4412,-3.6012,-8.3216
-9.0869,0.0723,-7.2141,-1.8455,3.5316,-1.2863,-9.1807,-5.3093
-7.084,0.0123,-3.6165,-3.8796,-8.5972,0.0984,3.829,-0.3053
-6.9755,2.9266,-8.1675,-0.6545,3.0048,-1.6145,-8.4953,-5.6853
-0.6389,-8.8408,-2.7557,8.3028,-5.0184,-3.1251,-0.694,4.8019
1.7008,-4.6617,-3.7959,10.2186,-6.9357,-4.8487,4.0053,-2.877
-2.8717,7.332,5.0903,8.0303,-5.2484,-7.7805,11.0684,-9.5376
-6.882,-0.1319,-6.3639,-4.0293,-9.3194,-0.8537,3.7231,-1.8532
-10.0787,1.5749,-7.7455,-2.391,2.2339,-1.9995,-7.7956,-4.75
-1.8682,7.3809,5.5818,4.9885,-1.7846,8.207,-5.2698,-10.0006
0.2278,-4.7278,-3.2079,8.3171,-8.1472,-5.1517,3.8016,-1.9402
-9.9624,-0.5581,-8.1463,-3.1149,4.4964,-1.3145,-7.8655,-5.3236
-3.6886,10.4143,5.6097,11.5611,-6.8464,-7.8561,9.1335,-8.6131
-9.6009,0.9359,-5.1671,-1.0636,3.6477,-0.8494,-8.9673,-6.3848
1.8653,-4.9381,-2.2523,10.1642,-6.3133,-4.753,3.212,-1.829
-4.977,9.1277,6.7319,4.6298,-0.6847,7.8183,-5.4052,-6.3764
-4.7342,0.4941,-5.1354,-4.3354,-9.482,1.4812,3.0537,-2.6028
-1.1824,-8.6017,-4.1061,8.2228,-4.7078,-4.9956,-3.1154,7.0222
-3.7986,8.9791,6.9314,8.5734,-4.9027,-7.1326,7.6241,-10.3811
1.7704,-3.9748,-3.0119,9.2155,-6.8178,-6.1622,1.2956,-2.7832
1.6619,-4.0053,-3.0114,10.3761,-6.4796,-4.3424,1.9041,-2.4037
-0.3864,2.2497,-7.1612,-6.035,0.3378,-8.5744,-10.2591,-9.3344
-6.6072,0.4587,-7.28,-2.7614,4.1743,-3.335,-10.8295,-6.5794
-3.135,8.7962,5.0226,10.2488,-7.0536,-6.5038,7.5446,-8.0368
-3.9841,8.1894,6.9669,4.5224,-0.3262,6.8344,-3.9791,-8.2314
-0.23,-5.226,-3.7649,9.7396,-5.7669,-6.1446,1.2454,-3.0486
-8.1689,-1.9873,-2.3361,-4.2538,-9.77,0.971,4.7757,-1.9575
-0.0059,4.2636,-7.3696,-6.0898,-0.9367,-8.4787,-7.2474,-8.3735
-0.7402,4.7403,-7.1919,-5.3542,0.2715,-6.5449,-9.6081,-9.4339
-8.0532,1.1173,-8.6829,-2.8944,3.4399,-2.027,-10.7516,-7.1685
-2.8839,6.7485,7.8529,4.3446,-0.3718,9.107,-1.9139,-7.8968
-3.4433,8.3446,8.4531,3.7529,-2.5226,7.1317,-2.8927,-8.6403
-0.3195,-8.4575,-2.1793,10.7151,-4.5267,-4.5216,-1.1214,7.2282
0.1164,-4.878,-3.8907,9.1507,-6.4932,-4.2241,3.3919,-1.8728
-0.3202,-3.5849,-1.4749,10.4102,-7.2272,-5.2023,4.39,-2.1724
-0.671,-8.0654,-4.5308,8.2719,-3.799,-4.9064,-2.0563,7.0034
0.4918,-5.0984,-1.7969,9.3312,-6.0604,-4.6191,2.9743,-2.2013
-3.6116,9.1087,4.7475,10.5656,-6.079,-6.4989,7.4812,-9.217
0.9857,-5.6175,-2.9092,10.0097,-6.386,-4.7848,5.0371,-1.2897
-9.1381,0.941,-8.0253,-1.2017,2.5314,-0.1466,-8.5765,-4.7912
-2.8611,7.7626,5.0716,5.485,0.1796,7.863,-6.0195,-9.4218
-0.9973,7.6169,5.3431,6.2844,0.8694,7.0922,-4.4723,-9.1809
-0.7722,-6.4609,-3.6617,11.6222,-2.5459,-5.427,-0.9343,8.6198
-2.3152,-10.8705,-3.1255,8.9565,-5.1088,-5.2192,-1.1114,6.9431
-1.2873,-7.9671,-5.6662,8.2343,-5.3046,-5.7299,-0.8211,4.3452
-4.5039,9.76,6.2383,9.1418,-7.34,-9.3057,6.4831,-9.1969
-8.3158,1.0823,-7.756,-3.717,4.8861,-1.88,-10.2707,-5.7259
0.1486,-5.6007,-3.7954,10.851,-6.3179,-4.5486,3.78,-1.4871
-7.478,-0.6068,-9.5941,-2.878,2.9602,0.24,-9.4546,-6.0608
-4.2102,8.1718,6.1199,9.6088,-5.6813,-6.8423,9.2084,-8.5772
-1.0614,-4.0907,-5.5928,11.7762,-6.8212,-6.6349,3.4197,-2.7983
0.9212,-5.035,-3.3269,10.1714,-5.4504,-4.9907,5.3128,-0.2167
-0.4174,-8.4813,-2.6971,10.3662,-4.3149,-4.2501,-2.3562,7.6117
-3.2208,-9.1315,-1.8879,9.7747,-4.8696,-3.3273,-1.1642,5.806
-5.0186,10.8294,3.3798,9.6305,-5.0582,-7.3513,6.9139,-7.0528
-0.4205,-9.2693,-5.2187,7.8818,-4.4989,-5.8422,-1.7854,8.2637
-1.6939,3.4815,-7.1564,-5.1744,-0.2539,-9.6604,-8.8382,-8.3113
-9.6197,-0.0215,-8.5899,-1.0312,4.0598,-1.7593,-8.0437,-6.6631
-5.2183,-0.1191,-5.2538,-3.7136,-8.2969,3.0205,4.4938,-1.3519
-2.2869,4.7081,-10.2638,-5.5928,0.8133,-6.8957,-6.6565,-9.846
-9.9982,1.1933,-8.6739,-2.074,4.2885,-3.1114,-7.6306,-5.1423
-5.9239,9.9054,4.0647,10.8731,-6.9742,-7.4841,8.1008,-7.7003
-1.0167,-4.3533,-1.7303,9.0197,-7.0255,-4.0996,4.1216,-3.3515
-5.1498,7.6603,4.2334,9.8173,-6.0116,-7.5669,7.4722,-7.6506
-1.0981,4.6872,-9.7561,-6.7333,-0.1816,-8.414,-8.9552,-6.3441
-4.3457,9.2238,5.5186,8.3277,-5.306,-7.1649,9.6291,-9.797
-2.7782,7.8966,4.1942,11.4836,-5.7174,-6.8291,9.6616,-7.9393
-9.7458,0.3713,-9.1643,-4.0326,4.2844,-1.7032,-7.5659,-7.0994
-1.5145,2.4931,-7.2913,-6.3537,0.4991,-8.1806,-8.3127,-6.4281
0.7616,-5.0742,-3.6601,9.733,-6.4049,-4.1662,3.5222,-2.0412
-7.2384,-0.1364,-4.1865,-4.9532,-11.8513,1.179,2.0939,-1.8598
-9.1594,-0.5953,-4.034,-3.5827,-11.258,1.5442,6.2383,-2.2251
-8.4666,1.2174,-6.5069,-3.6204,3.7637,-1.8634,-8.4925,-6.713
-0.837,2.0482,-7.3663,-4.6285,2.4293,-9.3067,-8.4321,-8.6134
-7.0662,-0.3703,-3.258,-2.8346,-9.5815,1.2328,4.8239,-0.4798
1.7615,-4.463,-1.855,8.8622,-6.1565,-5.4329,4.9339,-2.6621
-0.1897,-8.2658,-4.6053,8.2887,-4.7349,-4.9836,-2.1738,6.771
-5.8941,-0.4492,-3.4549,-3.2224,-8.665,2.5576,3.6843,-1.5468
-6.3167,-1.0844,-3.2999,-3.6915,-9.9172,1.8207,2.7014,-1.3463
-3.5857,6.1803,6.6404,5.873,-1.4779,5.6426,-2.7864,-8.7552
-1.3209,3.2509,-7.5334,-5.3434,1.0671,-8.8569,-9.3879,-9.0487
-3.0185,9.5147,7.4293,5.8788,-0.9495,7.2133,-5.4439,-7.4876
0.3937,3.2216,-7.2389,-7.0146,-1.1891,-9.3605,-9.6284,-8.877
-4.1666,9.8384,5.1604,10.135,-5.373,-7.8112,8.176,-10.4534
-3.4395,8.7315,4.1684,9.9316,-6.0654,-6.0211,6.2835,-10.3455
-7.3706,2.1816,-5.9344,-2.1611,2.885,-1.8647,-9.1301,-6.0621
-3.8969,8.496,4.3947,4.4179,-1.1328,6.9623,-4.1072,-9.6053
-8.0199,-2.2832,-5.2479,-3.0672,-11.171,2.2193,4.3616,-2.1535
-4.8091,9.1545,3.4077,9.9527,-6.1768,-7.713,6.7223,-8.6557
-7.4882,0.7195,-8.6593,-2.04,2.6595,-1.3078,-9.5376,-5.0933
-1.9843,8.6493,7.144,4.3836,-1.372,9.4675,-4.0167,-9.1821
-5.6842,-0.889,-3.572,-3.3635,-10.6275,2.9287,6.0123,-2.4481
-7.7007,0.3187,-3.8722,-2.8871,-11.3929,0.0751,3.4054,-1.8931
-9.9953,0.5876,-8.2369,-3.1015,4.9389,-1.8546,-9.2313,-5.6859
-5.5269,6.6462,5.7085,6.397,-0.5747,6.4297,-7.2781,-6.0222
-4.5986,9.0118,4.5228,9.2302,-7.8119,-9.6011,6.5617,-8.5636
-6.7259,0.2316,-5.0345,-6.0951,-8.7168,0.8586,5.0297,-3.4132
-3.7671,7.9354,5.6835,6.796,0.3025,8.0263,-6.1761,-8.5069
-0.7778,-3.7063,-1.7773,9.7874,-7.0894,-3.735,3.513,-1.0958
-1.7635,-7.5486,-3.8364,9.7826,-4.9206,-4.0844,-2.1409,6.3219
-1.4268,-8.9178,-4.0163,8.7276,-5.0739,-5.2909,-1.5978,8.0359
0.9506,-4.648,-3.8301,9.6146,-5.8997,-4.2202,4.0519,-2.5383
0.773,-4.0708,-3.2375,7.5587,-7.1573,-4.244,3.2858,-2.1178
-4.3642,10.9046,4.7862,10.264,-5.1774,-7.6476,6.0719,-8.159
-4.8256,11.4903,4.7255,11.1428,-6.567,-6.1802,8.0869,-8.5009
-6.6399,1.086,-4.4286,-6.2805,-10.4656,0.2235,6.9542,-2.0348
-7.9698,-0.0974,-5.545,-1.9846,3.9496,-1.1259,-9.8628,-6.8456
-9.0091,1.3475,-8.7562,-2.9696,2.2843,-1.8428,-10.1787,-5.861
-0.0839,2.8299,-7.6337,-4.576,-0.4454,-7.4039,-8.0233,-8.105
-5.3294,9.5571,6.6699,10.1111,-4.8114,-8.1544,8.8061,-8.6182
-5.3065,9.0249,5.3678,10.3937,-6.9043,-7.221,9.4754,-7.8604
-2.1589,2.1306,-7.3413,-5.2095,-1.1228,-6.8621,-9.2102,-8.6672
-1.941,6.2184,6.7746,6.1178,-1.2942,7.1067,-4.8757,-8.6838
-7.3592,-0.041,-5.9557,-2.9292,5.143,-1.1182,-7.7682,-4.7604
-1.0143,-8.5335,-2.3894,8.6468,-4.0428,-4.0377,-3.7158,6.7545
-2.7421,6.7359,6.3631,4.7728,0.4815,7.2875,-2.5435,-6.202
-7.0553,0.8844,-4.3662,-2.4986,-9.0971,2.1541,3.6388,-3.0832
-7.2959,-1.4168,-3.5831,-4.2967,-10.1664,1.2925,4.1415,0.4327
0.8371,-3.4287,-2.6454,9.2904,-4.0486,-5.1379,4.7004,-2.9395
-6.191,-0.0979,-5.5736,-1.3,-9.1172,1.6349,3.0458,-0.0037
-2.7167,10.3727,4.702,9.0124,-6.3625,-6.8937,7.3543,-7.9578
-3.7718,7.6012,5.2089,4.5907,0.6533,5.8104,-3.256,-7.32
-2.1247,-9.2736,-5.2577,9.3666,-5.564,-2.7873,-0.934,7.5859
-2.3864,9.6997,4.9182,9.0872,-6.5327,-5.7982,9.0819,-9.1679
-6.0058,-0.3932,-2.8461,-6.0558,-9.1107,2.6323,3.5861,-1.8804
-1.2039,-8.9393,-3.6994,7.6067,-6.528,-4.5085,-3.0139,6.7501
-2.0348,-4.9724,-3.3827,10.4088,-5.2536,-4.1932,5.436,-1.568
-5.1899,8.9123,4.2554,9.2347,-5.8814,-7.1522,9.7018,-7.2724
-8.4889,1.7883,-9.9409,-2.4275,1.7668,0.3576,-9.0744,-7.8426
0.7069,-5.4136,-3.3506,9.7029,-4.9641,-6.1621,5.3441,-1.0372
-2.5305,-7.5806,-3.8839,8.1935,-4.7218,-3.3647,-1.2756,5.7457
-2.8337,7.4852,3.9527,3.8325,-1.1584,4.9597,-3.8666,-7.1483
-2.4711,9.2224,7.2038,5.8415,-1.824,6.611,-5.6372,-9.5235
-6.986,1.312,-8.4279,-0.0043,3.209,-2.5949,-10.0502,-8.1532
-1.0908,-8.4049,-3.5502,9.9822,-4.8896,-5.8648,-1.0711,6.3094
-7.4104,-1.6096,-8.2736,-2.1128,2.0371,-2.0685,-9.5123,-5.5216
1.3411,-6.1027,-4.6878,9.6951,-6.1894,-6.0111,4.3162,-0.7306
-7.7189,1.3747,-7.9368,-0.1624,3.3659,-2.128,-10.0017,-8.4332
-0.8982,-9.9202,-5.2657,8.3979,-4.1283,-5.4457,-2.5353,5.618
-0.7187,5.1483,-6.0701,-5.3747,0.8305,-7.1424,-7.6508,-7.9197
-7.6864,1.5083,-9.1684,-2.0659,3.6782,-0.6446,-9.4337,-6.3305
-2.7832,7.9944,6.998,4.4281,0.672,9.0221,-3.6237,-6.9669
-2.8169,9.58,5.9502,10.0697,-5.0082,-7.0399,8.8045,-9.6257
-0.9296,3.4568,-7.4477,-5.1486,0.7428,-8.0749,-7.8191,-9.1905
-5.0338,9.2766,7.4161,4.788,-1.1136,6.8728,-3.588,-8.9011
-1.2291,3.9472,-8.774,-4.8623,2.0113,-9.4087,-8.6951,-7.095
-8.5434,-0.2136,-9.4904,-1.906,2.1324,0.2259,-8.798,-5.7535
-0.8821,2.4851,-8.6945,-5.505,1.0295,-8.2901,-7.6792,-8.1151
-6.9971,-1.4252,-4.7938,-5.7781,-8.5477,1.5385,4.8237,-2.0209
-0.292,2.5342,-9.0628,-6.755,3.0332,-9.0099,-10.1223,-8.69
-4.1854,10.9459,5.5239,9.3873,-3.8729,-6.9958,8.422,-7.1928
-1.2001,9.9552,6.701,11.2431,-7.047,-8.5582,9.6542,-9.9452
-5.7056,7.3312,3.8516,12.1504,-5.6064,-7.0044,7.9498,-9.1443
-4.3911,7.3684,5.1493,11.1529,-5.0407,-8.2762,8.6948,-7.1968
-0.7222,-10.0753,-3.6391,8.3935,-5.7296,-4.2932,-2.3422,6.6262
-8.4173,0.2963,-4.5988,-5.1373,-10.587,0.8551,5.4887,-2.5868
-3.8421,9.6502,6.8527,6.4221,-2.599,8.2552,-2.5296,-8.2777
-2.7768,6.0078,7.5109,4.2117,1.0403,7.9857,-4.3998,-7.3816
-7.6768,1.771,-8.5497,-1.2141,3.1207,-0.648,-11.1962,-5.4326
-1.5651,4.1672,-8.0502,-6.5858,0.1978,-9.1218,-7.7995,-8.6157
-6.199,0.6798,-4.5531,-5.0319,-9.9546,3.1851,4.5922,-0.824
-4.8249,5.8276,7.0299,5.3463,0.2364,8.3746,-4.762,-8.2206
-7.1165,1.2891,-4.0303,-5.1596,-7.573,2.9413,4.649,-1.7633
-2.8397,9.5655,6.5323,10.1414,-7.4957,-6.4068,8.321,-7.5686
-2.3595,-8.845,-4.917,8.2285,-4.7734,-3.8784,-3.599,6.8154
0.5173,-6.2321,-4.3046,9.8108,-6.5825,-2.8005,3.5954,-0.8115
-0.8416,-7.4331,-4.1756,9.6272,-5.4521,-3.8329,-1.8108,6.7176
-1.0616,-8.6218,-2.632,8.9789,-4.1459,-7.0349,-3.0825,8.784
-4.3195,8.4739,5.7694,10.1414,-6.2501,-5.5883,7.8683,-9.0142
-2.3197,8.925,5.97,11.3079,-6.6122,-9.0705,8.0692,-8.6768
0.8119,-4.4936,-3.3224,9.8661,-6.9134,-4.6386,3.7236,-2.1736
-4.1287,10.0574,4.4168,10.9222,-3.5544,-6.8032,7.1488,-10.3242
-0.8876,2.5676,-9.0628,-5.8141,0.0282,-8.9597,-9.1764,-9.4925
-2.3894,6.2193,6.6391,4.195,-0.5887,7.5984,-3.3093,-8.4103
-1.131,3.881,-7.1438,-6.2009,1.0184,-7.4842,-9.6973,-9.158
-5.8536,9.9826,6.6654,8.9414,-7.4745,-7.858,8.634,-10.5972
-0.2294,-9.318,-2.8532,7.882,-5.1082,-4.4899,-0.2196,6.7669
-5.6923,0.1435,-4.7795,-2.4617,-10.302,1.9531,4.01,-1.4468
-0.159,-3.1019,-4.8211,11.4796,-6.5138,-5.8325,4.4467,-0.426
-8.2709,1.3609,-8.2241,-1.574,1.3638,-2.6424,-7.8464,-6.9058
-7.0178,0.0934,-8.3596,-1.6421,2.4631,-1.4145,-8.3675,-5.201
